# x,y
-0.2096262417,-1.5123038223
-0.2095812192,-1.5122587998
-0.2095361967,-1.5122137773
-0.2095361967,-1.5121237323
-0.2094911742,-1.5120787098
-0.2094461516,-1.5120336873
-0.2094461516,-1.5119436422
-0.2094461516,-1.5118535972
-0.2094461516,-1.5117635522
-0.2094911742,-1.5117185297
-0.2095361967,-1.5116735072
-0.2095812192,-1.5116284847
-0.2096262417,-1.5115834622
-0.2096712642,-1.5115384396
-0.2097162867,-1.5114934171
-0.2097613092,-1.5114483946
-0.2098063317,-1.5114033721
-0.2098513542,-1.5113583496
-0.2098963768,-1.5113133271
-0.2099413993,-1.5112683046
-0.2099864218,-1.5112232821
-0.2099864218,-1.5111332370
-0.2100314443,-1.5110882145
-0.2100764668,-1.5110431920
-0.2100764668,-1.5109531470
-0.2101214893,-1.5109081245
-0.2101665118,-1.5108631020
-0.2102115343,-1.5108180795
-0.2102565568,-1.5107730570
-0.2103015794,-1.5107280344
-0.2103916244,-1.5107280344
-0.2104816694,-1.5107280344
-0.2105266919,-1.5107730570
-0.2105717144,-1.5108180795
-0.2106167369,-1.5108631020
-0.2106167369,-1.5109531470
-0.2106617595,-1.5109981695
-0.2107067820,-1.5110431920
-0.2107518045,-1.5110882145
-0.2107968270,-1.5111332370
-0.2108418495,-1.5111782596
-0.2108868720,-1.5112232821
-0.2109318945,-1.5112683046
-0.2110219395,-1.5112683046
-0.2110669621,-1.5113133271
-0.2111119846,-1.5113583496
-0.2112020296,-1.5113583496
-0.2112470521,-1.5114033721
-0.2112470521,-1.5114934171
-0.2112920746,-1.5115384396
-0.2113370971,-1.5115834622
-0.2113370971,-1.5116735072
-0.2113370971,-1.5117635522
-0.2113370971,-1.5118535972
-0.2113370971,-1.5119436422
-0.2113370971,-1.5120336873
-0.2113821196,-1.5120787098
-0.2114271421,-1.5121237323
-0.2114721647,-1.5121687548
-0.2115171872,-1.5122137773
-0.2115622097,-1.5122587998
-0.2116072322,-1.5122137773
-0.2116522547,-1.5121687548
-0.2117422997,-1.5121687548
-0.2117873222,-1.5121237323
-0.2118323447,-1.5120787098
-0.2119223898,-1.5120787098
-0.2119674123,-1.5120336873
-0.2120124348,-1.5119886648
-0.2121024798,-1.5119886648
-0.2121475023,-1.5119436422
-0.2121925248,-1.5118986197
-0.2122825699,-1.5118986197
-0.2123275924,-1.5118535972
-0.2123726149,-1.5118085747
-0.2124176374,-1.5117635522
-0.2124626599,-1.5117185297
-0.2125076824,-1.5116735072
-0.2125076824,-1.5115834622
-0.2125527049,-1.5115384396
-0.2125977274,-1.5114934171
-0.2126427499,-1.5114483946
-0.2127327950,-1.5114483946
-0.2128228400,-1.5114483946
-0.2128678625,-1.5114934171
-0.2129128850,-1.5115384396
-0.2130029300,-1.5115384396
-0.2130479525,-1.5115834622
-0.2130929751,-1.5116284847
-0.2131830201,-1.5116284847
-0.2132730651,-1.5116284847
-0.2133180876,-1.5115834622
-0.2133631101,-1.5115384396
-0.2134531551,-1.5115384396
-0.2135432002,-1.5115384396
-0.2136332452,-1.5115384396
-0.2137232902,-1.5115384396
-0.2138133352,-1.5115384396
-0.2138583578,-1.5114934171
-0.2139033803,-1.5114483946
-0.2139934253,-1.5114483946
-0.2140384478,-1.5114033721
-0.2140834703,-1.5113583496
-0.2141284928,-1.5113133271
-0.2141284928,-1.5112232821
-0.2140834703,-1.5111782596
-0.2140384478,-1.5111332370
-0.2140384478,-1.5110431920
-0.2139934253,-1.5109981695
-0.2139484028,-1.5109531470
-0.2139033803,-1.5109081245
-0.2138583578,-1.5108631020
-0.2138583578,-1.5107730570
-0.2138583578,-1.5106830119
-0.2138133352,-1.5106379894
-0.2137683127,-1.5105929669
-0.2137683127,-1.5105029219
-0.2137683127,-1.5104128769
-0.2137683127,-1.5103228318
-0.2138133352,-1.5102778093
-0.2138583578,-1.5102327868
-0.2139033803,-1.5101877643
-0.2139484028,-1.5101427418
-0.2139934253,-1.5100977193
-0.2140834703,-1.5100977193
-0.2141284928,-1.5100526968
-0.2141735153,-1.5100076743
-0.2142185378,-1.5099626518
-0.2142185378,-1.5098726067
-0.2142635604,-1.5098275842
-0.2143085829,-1.5097825617
-0.2143085829,-1.5096925167
-0.2143085829,-1.5096024717
-0.2143536054,-1.5095574492
-0.2143986279,-1.5095124266
-0.2144436504,-1.5094674041
-0.2145336954,-1.5094674041
-0.2146237404,-1.5094674041
-0.2146687630,-1.5095124266
-0.2147137855,-1.5095574492
-0.2147588080,-1.5096024717
-0.2147588080,-1.5096925167
-0.2148038305,-1.5097375392
-0.2148488530,-1.5097825617
-0.2148938755,-1.5098275842
-0.2149388980,-1.5098726067
-0.2149839205,-1.5099176292
-0.2150289430,-1.5099626518
-0.2150739656,-1.5100076743
-0.2151640106,-1.5100076743
-0.2152090331,-1.5100526968
-0.2152540556,-1.5100977193
-0.2152990781,-1.5101427418
-0.2152990781,-1.5102327868
-0.2152990781,-1.5103228318
-0.2153441006,-1.5103678544
-0.2153891231,-1.5104128769
-0.2153891231,-1.5105029219
-0.2153891231,-1.5105929669
-0.2154341456,-1.5106379894
-0.2154791682,-1.5106830119
-0.2155241907,-1.5107280344
-0.2155692132,-1.5107730570
-0.2156142357,-1.5108180795
-0.2157042807,-1.5108180795
-0.2157943257,-1.5108180795
-0.2158393482,-1.5107730570
-0.2158843708,-1.5107280344
-0.2159744158,-1.5107280344
-0.2160644608,-1.5107280344
-0.2161094833,-1.5106830119
-0.2161545058,-1.5106379894
-0.2162445508,-1.5106379894
-0.2162895734,-1.5105929669
-0.2163345959,-1.5105479444
-0.2163796184,-1.5105029219
-0.2164246409,-1.5104578994
-0.2164696634,-1.5104128769
-0.2164696634,-1.5103228318
-0.2164696634,-1.5102327868
-0.2165146859,-1.5101877643
-0.2165597084,-1.5101427418
-0.2165597084,-1.5100526968
-0.2166047309,-1.5100076743
-0.2166947760,-1.5100076743
-0.2167397985,-1.5100526968
-0.2167848210,-1.5100977193
-0.2168748660,-1.5100977193
-0.2169198885,-1.5101427418
-0.2169649110,-1.5101877643
-0.2170549560,-1.5101877643
-0.2171450011,-1.5101877643
-0.2172350461,-1.5101877643
-0.2173250911,-1.5101877643
-0.2174151361,-1.5101877643
-0.2175051812,-1.5101877643
-0.2175502037,-1.5101427418
-0.2175952262,-1.5100977193
-0.2176852712,-1.5100977193
-0.2177302937,-1.5100526968
-0.2177753162,-1.5100076743
-0.2178203387,-1.5099626518
-0.2178203387,-1.5098726067
-0.2178203387,-1.5097825617
-0.2177753162,-1.5097375392
-0.2177302937,-1.5096925167
-0.2177302937,-1.5096024717
-0.2176852712,-1.5095574492
-0.2176402487,-1.5095124266
-0.2176402487,-1.5094223816
-0.2176402487,-1.5093323366
-0.2176402487,-1.5092422916
-0.2175952262,-1.5091972691
-0.2175502037,-1.5091522466
-0.2175502037,-1.5090622015
-0.2175952262,-1.5090171790
-0.2176402487,-1.5089721565
-0.2176852712,-1.5089271340
-0.2177302937,-1.5088821115
-0.2177753162,-1.5088370890
-0.2178653613,-1.5088370890
-0.2179103838,-1.5087920665
-0.2179554063,-1.5087470439
-0.2180004288,-1.5087020214
-0.2180004288,-1.5086119764
-0.2180454513,-1.5085669539
-0.2180904738,-1.5085219314
-0.2181354963,-1.5084769089
-0.2181805188,-1.5084318864
-0.2182255413,-1.5083868639
-0.2183155864,-1.5083868639
-0.2183606089,-1.5084318864
-0.2184056314,-1.5084769089
-0.2184506539,-1.5085219314
-0.2184956764,-1.5085669539
-0.2185406989,-1.5086119764
-0.2185857214,-1.5086569989
-0.2186307439,-1.5087020214
-0.2186757665,-1.5087470439
-0.2187658115,-1.5087470439
-0.2188558565,-1.5087470439
-0.2189008790,-1.5087920665
-0.2189459015,-1.5088370890
-0.2189909240,-1.5088821115
-0.2190359465,-1.5089271340
-0.2190809691,-1.5089721565
-0.2190809691,-1.5090622015
-0.2190809691,-1.5091522466
-0.2191259916,-1.5091972691
-0.2191710141,-1.5092422916
-0.2191710141,-1.5093323366
-0.2192160366,-1.5093773591
-0.2193060816,-1.5093773591
-0.2193511041,-1.5094223816
-0.2193961266,-1.5094674041
-0.2194861717,-1.5094674041
-0.2195762167,-1.5094674041
-0.2196212392,-1.5094223816
-0.2196662617,-1.5093773591
-0.2197563067,-1.5093773591
-0.2198463517,-1.5093773591
-0.2198913743,-1.5093323366
-0.2199363968,-1.5092873141
-0.2199814193,-1.5092422916
-0.2199814193,-1.5091522466
-0.2200264418,-1.5091072240
-0.2200714643,-1.5090622015
-0.2201164868,-1.5090171790
-0.2201615093,-1.5089721565
-0.2202065318,-1.5089271340
-0.2202515543,-1.5089721565
-0.2202965769,-1.5090171790
-0.2203866219,-1.5090171790
-0.2204766669,-1.5090171790
-0.2205667119,-1.5090171790
-0.2206567569,-1.5090171790
-0.2207468020,-1.5090171790
-0.2208368470,-1.5090171790
-0.2208818695,-1.5089721565
-0.2209268920,-1.5089271340
-0.2210169370,-1.5089271340
-0.2210619596,-1.5088821115
-0.2211069821,-1.5088370890
-0.2211520046,-1.5087920665
-0.2211520046,-1.5087020214
-0.2211520046,-1.5086119764
-0.2211520046,-1.5085219314
-0.2211520046,-1.5084318864
-0.2211520046,-1.5083418413
-0.2211069821,-1.5082968188
-0.2210619596,-1.5082517963
-0.2210619596,-1.5081617513
-0.2210619596,-1.5080717063
-0.2210619596,-1.5079816613
-0.2210619596,-1.5078916162
-0.2211069821,-1.5078465937
-0.2211520046,-1.5078015712
-0.2211970271,-1.5077565487
-0.2212870721,-1.5077565487
-0.2213320946,-1.5077115262
-0.2213320946,-1.5076214812
-0.2213771171,-1.5075764587
-0.2214221396,-1.5075314361
-0.2214671622,-1.5074864136
-0.2215121847,-1.5074413911
-0.2215572072,-1.5073963686
-0.2216472522,-1.5073963686
-0.2217372972,-1.5073963686
-0.2217823197,-1.5074413911
-0.2218273422,-1.5074864136
-0.2218723648,-1.5075314361
-0.2219173873,-1.5075764587
-0.2220074323,-1.5075764587
-0.2220524548,-1.5076214812
-0.2220974773,-1.5076665037
-0.2221875223,-1.5076665037
-0.2222325448,-1.5077115262
-0.2222325448,-1.5078015712
-0.2222775674,-1.5078465937
-0.2223225899,-1.5078916162
-0.2223225899,-1.5079816613
-0.2223225899,-1.5080717063
-0.2223676124,-1.5081167288
-0.2224126349,-1.5081617513
-0.2224126349,-1.5082517963
-0.2224576574,-1.5082968188
-0.2225477024,-1.5082968188
-0.2226377474,-1.5082968188
-0.2227277925,-1.5082968188
-0.2228178375,-1.5082968188
-0.2228628600,-1.5082517963
-0.2229078825,-1.5082067738
-0.2229979275,-1.5082067738
-0.2230429500,-1.5081617513
-0.2230879726,-1.5081167288
-0.2231329951,-1.5080717063
-0.2231780176,-1.5080266838
-0.2232230401,-1.5079816613
-0.2232680626,-1.5079366387
-0.2233130851,-1.5078916162
-0.2233581076,-1.5078465937
-0.2234481526,-1.5078465937
-0.2234931752,-1.5078916162
-0.2235381977,-1.5079366387
-0.2236282427,-1.5079366387
-0.2237182877,-1.5079366387
-0.2238083327,-1.5079366387
-0.2238983778,-1.5079366387
-0.2239884228,-1.5079366387
-0.2240334453,-1.5078916162
-0.2240784678,-1.5078465937
-0.2241685128,-1.5078465937
-0.2242135353,-1.5078015712
-0.2242135353,-1.5077115262
-0.2242585579,-1.5076665037
-0.2243035804,-1.5076214812
-0.2243035804,-1.5075314361
-0.2243035804,-1.5074413911
-0.2242585579,-1.5073963686
-0.2242135353,-1.5073513461
-0.2242135353,-1.5072613011
-0.2242135353,-1.5071712561
-0.2242135353,-1.5070812110
-0.2242135353,-1.5069911660
-0.2242585579,-1.5069461435
-0.2243035804,-1.5069011210
-0.2243035804,-1.5068110760
-0.2243486029,-1.5067660535
-0.2243936254,-1.5067210309
-0.2244386479,-1.5066760084
-0.2244836704,-1.5066309859
-0.2244836704,-1.5065409409
-0.2245286929,-1.5064959184
-0.2245737154,-1.5064508959
-0.2246187379,-1.5064058734
-0.2247087830,-1.5064058734
-0.2247538055,-1.5064508959
-0.2247988280,-1.5064959184
-0.2248438505,-1.5065409409
-0.2248888730,-1.5065859634
-0.2249789180,-1.5065859634
-0.2250239405,-1.5066309859
-0.2250689631,-1.5066760084
-0.2251139856,-1.5067210309
-0.2251590081,-1.5067660535
-0.2252040306,-1.5068110760
-0.2252490531,-1.5068560985
-0.2252940756,-1.5069011210
-0.2252940756,-1.5069911660
-0.2252940756,-1.5070812110
-0.2253390981,-1.5071262335
-0.2253841206,-1.5071712561
-0.2254291431,-1.5072162786
-0.2254741657,-1.5072613011
-0.2255191882,-1.5073063236
-0.2256092332,-1.5073063236
-0.2256992782,-1.5073063236
-0.2257443007,-1.5072613011
-0.2257893232,-1.5072162786
-0.2258793683,-1.5072162786
-0.2259243908,-1.5071712561
-0.2259694133,-1.5071262335
-0.2260144358,-1.5070812110
-0.2260144358,-1.5069911660
-0.2260594583,-1.5069461435
-0.2261044808,-1.5069011210
-0.2261495033,-1.5068560985
-0.2262395483,-1.5068560985
-0.2263295934,-1.5068560985
-0.2264196384,-1.5068560985
-0.2265096834,-1.5068560985
-0.2265997284,-1.5068560985
-0.2266897735,-1.5068560985
-0.2267798185,-1.5068560985
-0.2268248410,-1.5068110760
-0.2268698635,-1.5067660535
-0.2269148860,-1.5067210309
-0.2269599085,-1.5066760084
-0.2270049310,-1.5066309859
-0.2270049310,-1.5065409409
-0.2270049310,-1.5064508959
-0.2270049310,-1.5063608509
-0.2270049310,-1.5062708058
-0.2270049310,-1.5061807608
-0.2270049310,-1.5060907158
-0.2270499535,-1.5060456933
-0.2270949761,-1.5060006708
-0.2270949761,-1.5059106257
-0.2271399986,-1.5058656032
-0.2271850211,-1.5058205807
-0.2272300436,-1.5057755582
-0.2272750661,-1.5057305357
-0.2272750661,-1.5056404907
-0.2273200886,-1.5055954682
-0.2274101336,-1.5055954682
-0.2275001787,-1.5055954682
-0.2275902237,-1.5055954682
-0.2276352462,-1.5056404907
-0.2276802687,-1.5056855132
-0.2277252912,-1.5057305357
-0.2277703137,-1.5057755582
-0.2278153362,-1.5058205807
-0.2278603588,-1.5058656032
-0.2279053813,-1.5059106257
-0.2279504038,-1.5059556483
-0.2279954263,-1.5060006708
-0.2279954263,-1.5060907158
-0.2280404488,-1.5061357383
-0.2280854713,-1.5061807608
-0.2281304938,-1.5062257833
-0.2281755163,-1.5062708058
-0.2282205388,-1.5063158283
-0.2283105839,-1.5063158283
-0.2283556064,-1.5062708058
-0.2284006289,-1.5062257833
-0.2284906739,-1.5062257833
-0.2285356964,-1.5061807608
-0.2285807189,-1.5061357383
-0.2286257414,-1.5060907158
-0.2286707640,-1.5060456933
-0.2287157865,-1.5060006708
-0.2287608090,-1.5059556483
-0.2288508540,-1.5059556483
-0.2289408990,-1.5059556483
-0.2290309440,-1.5059556483
-0.2291209891,-1.5059556483
-0.2292110341,-1.5059556483
-0.2293010791,-1.5059556483
-0.2293911241,-1.5059556483
-0.2294361466,-1.5059106257
-0.2294811692,-1.5058656032
-0.2295261917,-1.5058205807
-0.2295712142,-1.5057755582
-0.2296162367,-1.5057305357
-0.2296162367,-1.5056404907
-0.2296162367,-1.5055504457
-0.2296162367,-1.5054604006
-0.2295712142,-1.5054153781
-0.2295261917,-1.5053703556
-0.2295261917,-1.5052803106
-0.2295712142,-1.5052352881
-0.2296162367,-1.5051902656
-0.2296162367,-1.5051002205
-0.2296612592,-1.5050551980
-0.2297062817,-1.5050101755
-0.2297513042,-1.5049651530
-0.2297963267,-1.5049201305
-0.2297963267,-1.5048300855
-0.2298413492,-1.5047850630
-0.2298863718,-1.5047400404
-0.2299313943,-1.5046950179
-0.2300214393,-1.5046950179
-0.2300664618,-1.5047400404
