sweep,W44
200,0.13025283636528642
220,0.12167521655506092
240,-0.15463598060229766
260,-0.05245294329128726
280,0.22472454044859536
300,-0.2087099232748314
320,-0.05140442676679323
340,0.0333628830870137
360,0.0051090146368341985
380,-0.11739648935810852
400,-0.09256283272191615
420,-0.07447670042567402
440,0.12628076759298312
460,-0.20678822890660573
480,-0.2818819083361016
MEAN,-0.039927,STD,0.146001,TIME,99s
